connector_id	component_id	search_radius	candidate_rank	direction	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	from_instance	to_instance	validation_status	path_length	path_segments	source_refs
bridge.ea4c659ac949c7d35a6f7cfc	component.e155a1307403cc14572bd687	32768	7	R	generated.farm.420ed35f1a9a3f532e2d6045.anchor	population.ingress.dwarf.05	101973	-149349	-3128	108549	-174075	-408	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml
bridge.ea56c88bffc9f0d60d55c17d	component.d5d468daa4bebd1a4eb327d6	32768	16	R	generated.farm.b8e223341be05b45a19768c2.anchor	population.ingress.dark-elf.03	5975	-9197	-3696	28377	10916	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.ea58f81ad4dbd6b37cb218b3	component.a2230627cce424b0593fedc6	32768	14	R	generated.farm.d2a12a3e3ea0bce7dcb3d8f3.anchor	population.ingress.dark-elf.03	16132	-9783	-3280	28377	10916	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.ea8418278992fd22a0eee1c0	component.de636b0f82c1f5ec50237e13	32768	1	R	generated.farm.c726e41f56667ee82aa4fd6f.anchor	generated.farm.088e8bc59766f22991a08e5d.anchor	118561	-195056	-3552	130094	-209377	-3552	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.ea956b9a4ae4716e644879cd	component.d2768e1382c5c1b8ae3c6408	32768	16	R	generated.farm.c559aedb44e0cf87e1fb32c9.anchor	generated.farm.ed8992f2edcbacf7c4f24608.anchor	108605	-150431	-2328	117968	-173208	-432	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.eafa752e2904306a08c5c33b	component.38e4e0ca1187b4e38d95215c	16384	2	R	generated.farm.a2800deed7ee43eb47fe16f5.anchor	generated.farm.40c5f8858df37983d677ac58.anchor	134667	-187537	-2952	136935	-202962	-3632	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.eafe3ecb9f70f45ccfb4d56f	component.c8a8b60142ed368a7d7be480	32768	16	R	generated.farm.64e1872735f98ad838918703.anchor	generated.farm.36714f071123eedc9cac6c05.anchor	23186	-20161	-2704	28436	11041	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Others/Gremlins.xml
bridge.eb136b8fb0d0555627c3dcee	component.7ac05038c3bef737cc075e57	32768	1	R	generated.farm.330acc137cea04a4d9497082.anchor	generated.farm.c4067c834f12b99e976909a2.anchor	4513	74434	-3688	26607	63533	-3552	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.eb16d811eb829dda2f7437a0	component.48e6e689d4d766cfd82dc2e2	16384	10	F	generated.farm.58356b4e9844a379fecfbaf6.anchor	generated.farm.5ee423a52e35fbb905b7ecb0.anchor	42118	41401	-3488	54714	51620	-3592	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.eb256b5f74a6a4f32884bb91	component.41e35f446ee4f00762502fdb	32768	2	F	population.farming.dark-elf.20529	generated.farm.d39331b999c56e6df46c579c.anchor	25308	13254	-3648	1740	22546	-3368	0	0	NO_PATH	0	0	data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.eb71289ebd30054fcba68011	component.73d0c59f5bdd9014627ebe4f	32768	11	R	elven.farming.oren04-2019-07s	population.route.dark-elf.a3	19248	43340	-3712	25304	13256	-3648	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.eb7836bc8b7ffe192725550c	component.cdd71132d5f4e86baaa4d99d	8192	5	R	generated.farm.5a6b2e1025252314c1f156d2.anchor	population.route.human-mystic.b1	-93369	245699	-3608	-90072	248328	-3568	0	0	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.ebaa2023fd3547a23d20afb8	component.f0870ecd40f136c705bc5941	32768	9	F	population.farming.orc.20535	generated.farm.ef0394b1715ca0d66c082465.anchor	-49106	-115854	-160	-44717	-84969	-8320	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
bridge.ebb4364df4e43cebc7a747be	component.c4a3508d330e9bb2f8bdfabb	32768	2	R	generated.farm.1050dd36c58d668d206a6075.anchor	population.route.orc.a2	-48721	-84968	-8320	-52637	-113715	-80	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.ebc16af68cd384fd5c715e3c	component.34034eda8581571932b22786	8192	5	F	population.route.orc.a1	generated.farm.e72c2c1fdf7715981415fcdb.anchor	-54685	-113715	-520	-49543	-110784	-240	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.ebd8d23f018a28d3d33a8e12	component.d2768e1382c5c1b8ae3c6408	32768	11	F	population.ingress.dwarf.05	generated.farm.c559aedb44e0cf87e1fb32c9.anchor	108549	-174075	-408	108605	-150431	-2328	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.ebe00c9ba65e189a7f82b899	component.40dbfe62843fbb4b5737b50d	32768	8	R	generated.farm.180cbb100c457687c431e3bd.anchor	population.ingress.elf.05	24749	41076	-3696	46048	41141	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.ec0dd6d0b82a89887a0a9982	component.2c4a1d8ed5506d43bb6025d3	32768	6	F	generated.farm.768fa444a79123489bd7aa1d.anchor	generated.farm.f3fef88cab3be544b94bb305.anchor	137660	-202383	-3664	165484	-207409	-3496	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.ec14cf75f5f45d6bd5be9943	component.43988bed6a656186e489a9b7	32768	4	F	population.ingress.elf.02	generated.farm.88cab6697f22f34bf81c16f7.anchor	46117	41247	-3504	53010	23851	-5384	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/Oren/SeaOfSpores.xml
bridge.ec42688d1527adb62e8a9f1b	component.fa8902bdab910bb205f46118	16384	15	F	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	generated.farm.e20a44e2413cc5ec51f0b15c.anchor	116056	-175091	-1016	119549	-161828	-1296	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.ec585eebccfe7e305a73b0e9	component.de636b0f82c1f5ec50237e13	32768	9	F	generated.farm.8417f5d804225e6423448125.anchor	generated.farm.a39f58864657ce5b49b26ee3.anchor	132017	-208635	-3592	116564	-195406	-3480	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.eca2adce61d0d70fad594bf3	component.b7883cab062e250a4845bacc	32768	7	R	generated.farm.458673ead1d6f5e03c0230db.anchor	population.ingress.orc.03	-46721	-84975	-8320	-56728	-113610	-672	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml
bridge.ecada7d80c8c755e54bfbd19	component.a2230627cce424b0593fedc6	32768	5	R	generated.farm.d2a12a3e3ea0bce7dcb3d8f3.anchor	population.route.dark-elf.a1	16132	-9783	-3280	25992	11112	-3720	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.ecd4d4e93e833a430be259d4	component.b7883cab062e250a4845bacc	32768	6	F	population.ingress.orc.04	generated.farm.458673ead1d6f5e03c0230db.anchor	-56693	-113610	-672	-46721	-84975	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.ecedb1a837f4551483348c38	component.a15eac19b29dbd838fc4cf11	32768	12	R	generated.farm.a4122c4a8bed91d0e6a70bc3.anchor	population.ingress.dwarf.06	107302	-145184	-3656	108576	-174122	-408	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml
bridge.ed14700ff71a6ce0e39fc9f9	component.cdd71132d5f4e86baaa4d99d	8192	12	R	generated.farm.5a6b2e1025252314c1f156d2.anchor	population.route.human-mystic.b2	-93369	245699	-3608	-89240	249912	-3568	0	0	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.ed6603a72509717f1901457e	component.635e8cdeb1b598aac805b64c	32768	14	R	talking-island.farming.gludio31-1624-11s	population.route.human-mystic.c1	-103448	227187	-3672	-87848	250568	-3616	0	0	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.ed86ac1e563dd0e2c574811e	component.f0870ecd40f136c705bc5941	32768	2	R	generated.farm.ef0394b1715ca0d66c082465.anchor	population.route.orc.a2	-44717	-84969	-8320	-52637	-113715	-80	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.ed9655a10fcccf2dd8849a79	component.c8a8b60142ed368a7d7be480	32768	6	F	generated.farm.36714f071123eedc9cac6c05.anchor	generated.farm.c2052fbe0b07e84a519406a1.anchor	28436	11041	-4232	23826	-18715	-2768	0	0	NO_PATH	0	0	data/spawns/Others/Gremlins.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.ed9acbe125e271a0d5646def	component.16897e3b9846dd267a30bfc1	32768	8	R	generated.farm.a5c0bfc2913c1277af9aa4f4.anchor	population.ingress.dark-elf.04	21571	-14364	-3104	28456	10997	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.edfc9d784a1a5ae88b3d173d	component.afb4654f40fcb37d4c7adb45	32768	1	F	generated.farm.c4067c834f12b99e976909a2.anchor	elven.farming.oren04-2019-16s	26607	63533	-3552	9736	49578	-3664	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.ee0b2c7b110a05c2cd9b9057	component.ac8aaf293b35ddbae57a8843	8192	1	F	generated.farm.58356b4e9844a379fecfbaf6.anchor	generated.farm.0c00c3760a3ec18fa034d798.anchor	42118	41401	-3488	38303	39146	-3576	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.ee0c81aec867dc63a00a402d	component.16897e3b9846dd267a30bfc1	32768	4	F	population.route.dark-elf.a2	generated.farm.08f4fb3b22c13f96f311c779.anchor	25720	11288	-3720	20813	-14323	-3040	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.ee1539cbd9dafa9a3dc1f818	component.cdd71132d5f4e86baaa4d99d	8192	3	F	population.ingress.human-mystic.02	generated.farm.5a6b2e1025252314c1f156d2.anchor	-90954	248118	-3568	-93369	245699	-3608	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.ee303a9e721a32a8684b2913	component.d4239fbe60250487003bb4fd	32768	1	R	generated.farm.c4067c834f12b99e976909a2.anchor	generated.farm.58356b4e9844a379fecfbaf6.anchor	26607	63533	-3552	42118	41401	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.ee3fb319757e16cef990931f	component.475c48156e62e7e47cb30765	32768	4	F	population.ingress.orc.02	generated.farm.bd35d5fb02b6c1c76b448822.anchor	-56686	-113470	-672	-48720	-82958	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.ee43573db6c1fd6efe82ba46	component.41e35f446ee4f00762502fdb	32768	5	R	generated.farm.d39331b999c56e6df46c579c.anchor	population.ingress.dark-elf.01	1740	22546	-3368	28295	11063	-4232	0	0	NO_PATH	0	0	data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.ee708fd354a1621c498a25cf	component.c4a3508d330e9bb2f8bdfabb	32768	9	F	population.ingress.orc.05	generated.farm.1050dd36c58d668d206a6075.anchor	-56743	-113757	-672	-48721	-84968	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.eef763b0e39d257c684d33f1	component.d2768e1382c5c1b8ae3c6408	32768	8	R	generated.farm.c559aedb44e0cf87e1fb32c9.anchor	population.route.dwarf.a1	108605	-150431	-2328	110436	-173947	-528	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.ef0a27442fa6ba6c933e124f	component.20a0c83d40a7bb22c26e0395	32768	10	R	generated.farm.faefa58426223647157f9577.anchor	population.ingress.dark-elf.03	27020	-15861	-2648	28377	10916	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.ef5938ed843983aa588fc4ac	component.4542949d001791c13737d9b4	8192	3	R	generated.farm.432802d3c2901d9686cb1651.anchor	population.ingress.human-mystic.02	-90610	248293	-3568	-90954	248118	-3568	0	0	VALID_DIRECT	386	1	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/HumanMystic.xml
bridge.ef5c92f490c6efd86872a68f	component.fa8902bdab910bb205f46118	16384	14	F	population.ingress.dwarf.02	generated.farm.e906a4f684b66f9c100d44e1.anchor	108678	-174002	-408	114049	-161398	-1480	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.ef70fa551b8259bde5ce6dfa	component.d5d468daa4bebd1a4eb327d6	32768	12	F	population.ingress.dark-elf.04	generated.farm.08eced60f60a66b7fc7027b7.anchor	28456	10997	-4232	6712	-9399	-3680	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.ef8c8a8000a78d0e815b81e8	component.4542949d001791c13737d9b4	8192	9	F	population.route.human-mystic.guard.30733	generated.farm.432802d3c2901d9686cb1651.anchor	-87847	250564	-3616	-90610	248293	-3568	0	0	VALID_PATH	3740	5	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/npcs/30700-30799.xml|data/spawns/Others/Gremlins.xml
bridge.ef9d59c17b0f1694f48c555a	component.6b6dbba2f1367f01991dfe32	32768	2	F	population.route.orc.a2	generated.farm.59f334c6c58a366ac0ebe3c9.anchor	-52637	-113715	-80	-50720	-82961	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
bridge.efb1edb669c850e8634a9631	component.43988bed6a656186e489a9b7	32768	15	R	generated.farm.88cab6697f22f34bf81c16f7.anchor	generated.farm.d6f82637bd6fae44cd109781.anchor	53010	23851	-5384	48366	42521	-3472	0	0	NO_PATH	0	0	data/spawns/Oren/SeaOfSpores.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.efbcc36d6be48dc3a7ffe853	component.d4239fbe60250487003bb4fd	32768	2	R	generated.farm.c4067c834f12b99e976909a2.anchor	population.farming.elf.20534	26607	63533	-3552	44126	42751	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.efbdcb2af4213d1d2d33e0b4	component.6b63e9a22c52715dd6894332	8192	13	F	population.ingress.elf.01	generated.farm.52dc95334718091370944146.anchor	46045	41251	-3504	41267	39070	-3496	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.f01d7d4b81d0b782d9208730	component.91a9f940fd17192b7296dafb	32768	4	R	generated.farm.c2fab2e4269c72a597f3b7a9.anchor	population.ingress.dark-elf.02	19916	-9610	-2824	28302	11008	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.f02f4f971639f5475d7d8e5c	component.b8a1ba9dfc02a229569e9998	32768	8	R	generated.farm.c246ebe1e9f6c73e829b2d38.anchor	population.ingress.dark-elf.05	22054	-11514	-2720	28461	11044	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.f0434743da59777b8b2251f1	component.f173a1114ed51df8ab1b4fef	32768	2	F	generated.farm.f66a8a0231b2d83dac29cc4d.anchor	generated.farm.21b55d2571dd4db5cef46beb.anchor	24496	9206	-3584	2608	-14092	-3408	0	0	NO_PATH	0	0	data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.f04f79d67f3618d212eb9e9f	component.f0870ecd40f136c705bc5941	32768	7	R	generated.farm.ef0394b1715ca0d66c082465.anchor	population.ingress.orc.03	-44717	-84969	-8320	-56728	-113610	-672	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml
bridge.f06ee808cece72408b2cc818	component.01b441ae383a1b39494050f4	32768	5	F	population.ingress.dark-elf.01	generated.farm.9cf6fa1ef953b5b33ff9fe37.anchor	28295	11063	-4232	13666	-12273	-3024	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.f08fb327a88754a547e0ad08	component.2c7e3c336954be75db3a7f7d	32768	8	F	population.ingress.dark-elf.06	generated.farm.9eb7152622bad01eeb33f1c4.anchor	28395	11127	-4232	25906	-16833	-2744	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.f08fdd580831c4e733a79b3b	component.a15eac19b29dbd838fc4cf11	32768	8	R	generated.farm.a4122c4a8bed91d0e6a70bc3.anchor	population.ingress.dwarf.04	107302	-145184	-3656	108512	-174026	-408	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml
bridge.f09acb04838d958ae53d5279	component.c8a8b60142ed368a7d7be480	32768	13	F	population.ingress.dark-elf.02	generated.farm.64e1872735f98ad838918703.anchor	28302	11008	-4232	23186	-20161	-2704	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.f09ade80b001d7866515bd74	component.16897e3b9846dd267a30bfc1	32768	7	R	generated.farm.a5c0bfc2913c1277af9aa4f4.anchor	population.ingress.dark-elf.02	21571	-14364	-3104	28302	11008	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.f0bf67709cebe55c52c3a795	component.d4f263a6130862446fcab68a	16384	12	F	population.route.dwarf.i06-w0	generated.farm.f9312932904adae788963399.anchor	108616	-174152	-408	108605	-160621	-1688	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.f0ca66aafc6be24f67a4eb18	component.63defb22486d49c052a69667	32768	9	F	population.ingress.elf.04	generated.farm.946a41fbbc63614320c02954.anchor	46115	41141	-3504	53398	63278	-3480	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
