transition_id	from_gk_fact_key	to_destination_fact_key	teleporter_npc_id	teleport_type	destination_name	fee_id	fee_count	condition_summary	source_path	transition_status	reason
transition.dd365db09442138316a088df	spawn.c856f94f97d537f5182cb047	dest.3ad69b95b15627cea3a73570	35142	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35142.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dd4bbc5181684e358e6dd670	spawn.43f1cdc4737c7dec127ed004	dest.5fe38c8e1f8672000e17c3fe	35357	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35357.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dd6a271123ca8da18c859914	spawn.2a787cc9cdde95ebc2288fe1	dest.2125cf8554de79ab3d5b500f	35443	OTHER	Anghel Waterfall	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dd71e1814e355815659a4309	spawn.c5db474f615ec7563feee08e	dest.cfa4004813a8a44cec36df03	35363	OTHER	Entrance to the Forge of the Gods	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35363.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.ddcfa358ee91e8cf082d321e	spawn.ac011a9dda05ad173b93fdd1	dest.ffd2b0e5dbb58340d215d9c2	35223	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35223.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.de0f0f969b0fdfa24f6e69c8			36248	OTHER	Giant's Cave Lower Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Hunter.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dee24b85a772a6135e6cb1d6			36141	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Dragonspine.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dee38934bfa4e3e646204e88			35827	OTHER	Aden Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Narsell.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.deebd5de5da36ee2fe308006	spawn.2a787cc9cdde95ebc2288fe1	dest.c5b83c9fbef62a1041c22fe6	35443	OTHER	Seal of Shilen	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.df04ed97e68d088621106b0e	spawn.eb2a0cf2960a2810f8a6efa9	dest.ecdc9926beeb968f515f527d	30080	NORMAL	The Town of Dion	57	6800	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30080.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.df63376c9bae06295f7815e8			36286	OTHER	Fortress South Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/Aaru.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dfff2669990895f64cd9bd7c	spawn.5374d10b1c24ca1d9b7abce3	dest.b4e915ca986cbd3d6d092b51	30848	NOBLES_TOKEN	Coliseum	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30848.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e009b1a8935c18e43e73bfc5			36210	OTHER	Fortress South Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Western.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e033028ec7cf6b9cd4345e96			35689	OTHER	Ruins of Agony	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Southern.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e034e373c1d09b0eb13aeb20	spawn.af960fc11717474fbd9a8de1	dest.ebf76483de26adc532e20be1	35394	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35394.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e0d6edaef23bb368fac14cd7	spawn.9cedcaec2cb672fed07834f3	dest.6984ec0ae1183d6b746fcfbf	30727	NORMAL	Town of Aden	57	6200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/others/IvoryTower/30727.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e114423eb532a5542e72e26d			36210	OTHER	Aden Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Western.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e13102203bc1a6f181948cb8			50009	OTHER	Devil's Isle	57	5700	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e170cd3154a58480feeefc2e	spawn.32a71cec01cdd84fa8a137c1	dest.c198460adf168f69d59928b8	35421	OTHER	Blazing Swamp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35421.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e187c8794809217476e3625f	spawn.83721c9bc3233206a7157ff8	dest.2381ef3e82eb4c230b417890	35449	OTHER	Giant's Cave Lower Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35449.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e1d70dbb5b219dfcb4a53adc			35927	OTHER	Goddard Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Goddard/Borderland.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e1e7cfb761ce81c95fb9a831	spawn.e10830aef1c1222837ff89f1	dest.928ba760a017cd78b8457098	35388	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35388.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e235b5c39a0010f782a869b5	spawn.8118b73cdef3dcf4862abdaa	dest.20868f61e049f3a0d1b10698	30177	NORMAL	Hunters Village	57	4100	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30177.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e23bfccd6af6263f5bdc2622	spawn.2bd809ab31a9a654e3b3b585	dest.e2fb009645f82b848a08cb77	35574	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35574.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e24698bcc69c26d97e137ade	spawn.edbed5d191cbb06c206eecab	dest.1b9b4631bfe83f5def592bea	4318	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/4318.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e2506fe2882eff55316cc957			50009	OTHER	Hunter's Village	57	3400	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e25aed9c0c31ff1e18b1c09b			35927	OTHER	Entrance to the Forge of the Gods	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Goddard/Borderland.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e25e73362802b662d1ad3cc6	spawn.06384715e69ff99fb3fa7140	dest.0a3082f7cc8ee57406948adb	35455	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35455.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e25ec53c1c0a0de841560ffd	spawn.0ee92d8baebbdfb84d872803	dest.4ef0e443abec483110ff147f	30576	NORMAL	Town of Schuttgart	57	13000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30576.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e267c142358e3a15109082ce	spawn.c1a8e0b5f59219febffb093b	dest.10d5b63a16a5a40e015adde9	30146	NORMAL	Neutral Zone	57	1700	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30146.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e26e6408bed2a2880766538d			50009	OTHER	Tower of Insolence	57	4200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e2705ee985bc2b0028bf3deb	spawn.d70ea375642633b463b52f09	dest.e2fb009645f82b848a08cb77	35576	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e2d714664de08626f9ef7f14	spawn.5374d10b1c24ca1d9b7abce3	dest.b58f19a83c9a55b40699ddeb	30848	NORMAL	Tower of Insolence	57	4200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e2e0df8932a254d7c6cc2cb0	spawn.c5db474f615ec7563feee08e	dest.4284b435762f397cce85fcfb	35363	OTHER	Hot Springs	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35363.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e313bda434e204be23078333	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.75c9d3fb9a76edd9c2a47378	31964	NORMAL	The Town of Giran	57	87000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e336db35a2f48ab8dd374ec3	spawn.978f8bbec92e2b221b7df148	dest.b4e915ca986cbd3d6d092b51	31320	NOBLES_TOKEN	Coliseum	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e3812cc842b9a0619c2656f0	spawn.32a71cec01cdd84fa8a137c1	dest.7274cd1debd7911af23ba5ff	35421	OTHER	Forsaken Plains	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35421.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e38ebca76ee69b237a5279b7			36003	OTHER	Fortress West Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Schuttgart/Archaic.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e3c620cf00b1bf6024850280	spawn.f3a49ab4f7a73dfdea27ae5e	dest.4bf9406ebda63490a2e4f866	35463	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e3cd6472e451676ba2881b4b	spawn.32a71cec01cdd84fa8a137c1	dest.6de6bd66d4f51af4277bc95b	35421	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35421.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e403954fbc0d0f20a6b0de0d	spawn.ac310663c394c7d6add8412b	dest.4b5c5793c1f48563fea006af	35467	OTHER	Wall of Argos	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35467.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e40b6452c88027438ead3ac0			36286	OTHER	Heine Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/Aaru.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e4186b6f891157cc5ccb5088	spawn.844ddb7500852ef9c1ed2526	dest.e556f76172bdd76a4017f7d0	31275	NOBLES_TOKEN	Monastery of Silence	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e4258e8af9a84bab330fbb6f			50009	OTHER	Forest of the Dead	57	1200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e4352df7fa3ebf3b9dd2cc11			36172	OTHER	Ancient Battleground	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Antharas.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e44865a1e0569a38b754356a	spawn.2a787cc9cdde95ebc2288fe1	dest.4346aa20af328c9ba9f6af99	35443	OTHER	South Entrance of Devastated Castle	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e493cb824247c26fc04af129	spawn.ec84dfd485d64270dab85c56	dest.8421465378395625a7e75642	30134	NOBLES_TOKEN	Giran Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30134.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e4b886ff65a767c9d77f3d3f	spawn.cd48f4a126ad9fb6d9a60ca2	dest.c22f3e4ebc26119cb4e14b22	30540	NORMAL	Western Mining Zone (Central Shore)	57	970	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30540.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e4cc167324d57d964d4eb03e	spawn.890f0e4aaf755cb0802c673c	dest.8e8e51ca1ba21f3055aa9017	35586	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35586.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e4d8c0b083a138f6538be185	spawn.ea17737914dd4f552cd5ee7c	dest.e2ab53e3335f054e807aa1f7	32613	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32613.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e4faf19edec618c940e3ac71	spawn.1da8428eb5966f18dbfbfba7	dest.4346aa20af328c9ba9f6af99	35447	OTHER	South Entrance of Devastated Castle	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e5001f87643c84996a939945			35658	OTHER	Fortress East Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Shanty.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e505636aa09721e2ca0b3c09	spawn.47699fc447ad03758be6b27c	dest.ebf76483de26adc532e20be1	35396	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35396.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e51fd8222d64c9e670602900	spawn.ba7075ce26a715559b2ed73b	dest.a3583d08fed318411cb80048	35568	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35568.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e5f1aa28edbec51563a5cf6c	spawn.57409152dc45255a045b7e02	dest.dfe9772eda23809ee3940d02	35100	OTHER	Front of the Gludio Castle	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35100.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e5ffa076497111ff735ae63d	spawn.af960fc11717474fbd9a8de1	dest.b1d997ea10065ac8b8827f9e	35394	OTHER	Abandoned Camp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35394.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e63ed01e995a5ff2d9af5ba0	spawn.890f0e4aaf755cb0802c673c	dest.37dd54ff6a748485805ce920	35586	OTHER	Crypts of Disgrace	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35586.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e6767f6cf6ab1470bb4ea086			50009	OTHER	Crypts of Disgrace	57	9600	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e6e1e866c69c6458a17938e4	spawn.ec84dfd485d64270dab85c56	dest.b4e915ca986cbd3d6d092b51	30134	NOBLES_TOKEN	Coliseum	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30134.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e6e49017998cc1b11f5542a7	spawn.844ddb7500852ef9c1ed2526	dest.27eb3b47617b2db73b423713	31275	NORMAL	Town of Oren	57	37000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31275.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e6efd4b51caab961457253b4	spawn.ee82a6e3aa92a4ff7f32794c	dest.9c5be74df9759b32cc4ea701	30006	NORMAL	Dwarven Village	57	46000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30006.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e7260cae4b5d77ff73be549c	spawn.0016e701c223a86cf4708faf	dest.0ac3493b70b347f7cea851c4	35582	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e73366bc143b577fe46c9009			36172	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Antharas.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e74f26f628de4068e7fbb830			35896	OTHER	Heine Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/WhiteSands.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e752e7b6b957a4c8489113be	spawn.2a787cc9cdde95ebc2288fe1	dest.2e7ba1cb1976a08cb0160b54	35443	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e75c3e820003486f4cd8ce25			35858	OTHER	Enchanted Valley, Southern Region	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Bayou.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e75e345698ddef25d1019ee7	spawn.9bdfd6b869e3385b41752a57	dest.fe6f1760dc1d310cf75d81a1	35555	OTHER	Schuttgart Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35555.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e7786b54b63cdea3d8ef79fd	spawn.d4676a81acfed9c04f4af833	dest.02ac53864a0e2d9dc70f3886	35544	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35544.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e77a1ca04056018e3b79e520	spawn.0d0a9a2d256340462e548ace	dest.b4e915ca986cbd3d6d092b51	30320	NOBLES_ADENA	Coliseum	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.e7aee981094a74df224ad5a2	spawn.ac310663c394c7d6add8412b	dest.4bf9406ebda63490a2e4f866	35467	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35467.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e81730beddcf89a6fcc94bae	spawn.ac310663c394c7d6add8412b	dest.b5edee75f7edd44ad47a86fe	35467	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35467.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e857c37035dcf104173c172e	spawn.0016e701c223a86cf4708faf	dest.8e8e51ca1ba21f3055aa9017	35582	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e864dd8ba081911f7f1bdf8e	spawn.0ecbba1d4ca9f7931acbc481	dest.e58785de760af9858aee2c0d	31147	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/31147.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e8869d1c13994fdc17654fdb	spawn.c0b873d134bb3c21062e4c73	dest.c02ff1a1405a1f324bed3c57	35407	OTHER	Entrance to Floran Village	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35407.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.e8a09c8d33d72f20e772f1c7			36248	OTHER	Giran Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Hunter.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.e8a8dea18661b81ca8c39204	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.c9e9b20688dd8d9f20c21335	31964	NORMAL	The Town of Gludio	57	85000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.e8b26d4b9c679c3ae3a7dc37	spawn.d74c52e771072d3a8bd200eb	dest.63633c1c0b2ce2aef3839369	30899	NOBLES_ADENA	Gludin Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30899.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
